3.538279650313438385e-01,3.182958203737821234e-01,3.420621309760939477e-01,2.801937439583593870e-01,3.182628806661980114e-02,1.327045678415452734e-01,4.136773137017989432e-01,4.558760477129591981e-01,1.858648444061182792e-01,8.837531336870940724e-02,1.672776815866412470e-01,1.326027161027646395e-01,5.358609130373100937e-01,7.477718097288654775e-01,7.279006721717964368e-01,3.074914768531077369e-01,2.590719491207971181e-02,9.140897212019361007e-01,2.566706909831119043e-01,8.528115241377476341e-02,1.254223414585674545e-01,1.620696388708553481e-01,5.423541089406183069e-01,9.627745120555153413e-02,8.360293837519660043e-01,2.142645357656760563e-01,4.325215993211876109e-01,1.439050080577114477e-01,4.792493777635423724e-01,9.210632869820436497e-01,4.190212456387543138e-01,3.743827863793592892e-01,1.974513453822901443e-02,5.279122914943978895e-02,3.894255440177485372e-02,7.545598862331067691e-01,9.144833352634039736e-01,8.334605657327209816e-02,5.254438618437564656e-01,2.557625638676885860e-02,7.463701710721041271e-01,4.557347676852575580e-01,1.945310491323436475e-01,8.463251341590822818e-01,2.095578689666862671e-01,8.172547012049734549e-01,2.311447794527343724e-02,5.894766325226094006e-01,2.167473187150792402e-02,4.974276292894991292e-01,3.902419363165838817e-01,2.351072701757483951e-01,7.249004021209261017e-01,6.780976177107046476e-01,1.027409232097671321e-01,8.490356707181297979e-01,1.243918518742179735e-01,6.017759630379111435e-01,7.439794251389519886e-02,4.306163973889993724e-01,8.809610642018198545e-01,6.729342910058571103e-01,1.314263130117155898e-01,6.205315034512201011e-01,6.488848447164733413e-01,2.782408996043818084e-01,3.255461530753334110e-01,1.225033895729660260e-01,6.410792503656475017e-01,9.031376571852985924e-01,1.370544779084814646e-01,4.983561131494840257e-02,2.159610783081826746e-01,5.314442390708982167e-01,7.551708411485761330e-01,9.944755806687273214e-01,7.020994660640644813e-02,5.458293587519604806e-01,3.027769350802134163e-01,3.474569600637252842e-01,3.193498128586763629e-01,7.053554152621448470e-01,7.979214315175288119e-01,8.732142071122983573e-02,1.269733793236220709e-01,8.392159876641800409e-01,7.453890842719653742e-01,1.477763484840646235e-01,9.326302588158061901e-01,6.608010090340856735e-01,2.496869826079401999e-01,8.043216963458059698e-01,5.747915095137148267e-01,8.977239274550331549e-01,7.082793156358712094e-01,1.308590864915074592e-01,3.345957228548058771e-01,6.466208589723989597e-01,7.331015085962193645e-01,6.584127284571139604e-03
8.934058102220437947e-01,5.849311969122005239e-01,1.691716044661192297e-01,6.395954614308255737e-01,4.138232405816946180e-01,3.484320876088153884e-02,6.172205625666616902e-01,5.604779188814396074e-01,8.734893948484426796e-01,1.378682248604765626e-01,5.917061315765247409e-01,2.384576623060715717e-01,5.439919219104528691e-01,8.330731068843720832e-01,8.509233770984712120e-01,3.262222879712906032e-01,5.607210125206502083e-01,2.329741995431791057e-01,3.286043950630527233e-01,1.141515215467008293e-01,4.022117051932558862e-01,5.931987850974412835e-01,7.658458013917867069e-01,6.043231313058661236e-01,5.019529015468569000e-01,6.651505271876727576e-01,6.646777540985924215e-01,3.707044953679513588e-01,3.606977755483127268e-01,8.892149918243399398e-01,2.367112697163293866e-01,1.303282571380773858e-01,4.695958093187275750e-01,7.064950418637377938e-01,8.289315510489222438e-01,8.864642517921250686e-01,1.058557357142108080e-01,4.212707474501581340e-01,6.138895032857500933e-01,8.371250225831293745e-01,4.447112388103137137e-01,8.729153365403211629e-01,8.167779440880394981e-01,2.104647146665544755e-01,6.318221378604860217e-02,9.091876644556852183e-01,9.322014296407260536e-01,8.972131489880946775e-01,2.796508923670089075e-01,3.080798873731243059e-01,1.655338460438142700e-01,5.254279885215111801e-01,1.545855059265939246e-01,1.619437053371050039e-01,4.936727253096773183e-01,3.293338607791695960e-01,1.041604769697213051e-02,2.204390698256152303e-01,7.063741441854858305e-01,6.631535140987085963e-01,7.662719624106251182e-02,1.382876191771484908e-01,7.288134059307390666e-01,5.817500482275012041e-01,8.706087468322925016e-01,3.302957110572057875e-02,4.996220263523002414e-01,5.726581035459346047e-01,8.924844970158487545e-01,9.393609481323373922e-01,1.992383727548792116e-01,4.502158255082783223e-01,6.088928339284873648e-01,1.065594702584460318e-02,8.855361043828814394e-01,8.252313095721336422e-01,5.799236108586727223e-01,8.105352241465879626e-01,7.317786657109323079e-01,1.396838340721681115e-01,2.191630354711960882e-01,1.045276428519256173e-01,2.970027361907040531e-01,6.335316484560803429e-01,5.766778786177262361e-01,5.393918135831298200e-01,4.711930665162490373e-01,9.735866307546973131e-01,9.512042477882399760e-01,8.922274186392971096e-01,5.672147744949976866e-01,8.341784447144909853e-01,5.136021850214799178e-01,5.169886864944736038e-01,8.044320665645511292e-01,7.756698028012307677e-01,4.228930059740083625e-01,4.821659798919875062e-02,1.090420252001573775e-01,7.015031275550547285e-01
1.578238657760935304e-01,5.396538790898793847e-01,5.914437126276300694e-01,9.629932722378367060e-01,6.666797275969033043e-01,8.668307867260560684e-01,3.630031806288978036e-01,6.468554114128260979e-01,5.997283001756161802e-01,3.728180075199050147e-01,9.679533214932855012e-01,8.993376195961039210e-01,9.771763765379049005e-02,1.416256733256598954e-01,1.291716275106775669e-01,6.158593086020408558e-01,5.661871266587703566e-02,2.437240930783900472e-01,7.257625465199367687e-01,1.043425268728219724e-01,7.104710217827115981e-01,4.102727998731121595e-01,1.383932447598114068e-01,6.163776429366180087e-01,9.334555815907971121e-01,9.569156989494724819e-01,8.481832112472854623e-01,8.218327194984811346e-01,7.911622635688508876e-01,3.662631881955444868e-01,8.417358184932087761e-01,4.978209774448835168e-01,4.957979974282795688e-01,8.632056210154646081e-01,9.265027650352486432e-01,2.679157949263246685e-01,4.646976645278180218e-01,9.781644940411683420e-01,7.690058493457136990e-01,9.963641359782493545e-01,8.246754702869529829e-02,5.654175122399563991e-01,8.051148815121075275e-01,6.103746555964359999e-01,9.685026636176299331e-01,2.789091668787512246e-01,7.444620928837345497e-01,8.188523420987350310e-01,7.970139266429039360e-01,2.104430270643875556e-02,4.908930360366772216e-01,8.715829797741955209e-01,9.158179436009123986e-01,3.850836893901987690e-01,1.473128691832562565e-01,3.611204140458260659e-01,7.362672952725419773e-01,1.903451380537385385e-01,7.093400044209463573e-01,3.988233575003871101e-01,4.849881875696339106e-01,5.222973950601207394e-01,7.469502449782016162e-01,6.920936151138065151e-01,4.287990486794382994e-01,1.004253222517149657e-01,4.429466838628577374e-01,2.145490411975952139e-01,7.883415148889455493e-01,7.490659353853147406e-01,3.718157321980317676e-01,3.075500188242954458e-01,1.325587856802864506e-01,7.028273066095083177e-01,4.133106973548216212e-01,3.978167120674325208e-02,7.566934625049047680e-01,8.710060453801076186e-01,8.243907118785582799e-01,5.896660254445171834e-01,3.527589774509353182e-01,4.008477382994253269e-01,9.693635602020792552e-01,2.326922430402299513e-01,6.063872272185147905e-01,1.180802231834776617e-02,4.430611588686236280e-01,8.094926253239487224e-02,3.447331017850395751e-01,7.833998129767136831e-01,9.081051695521311640e-01,7.206269657133842488e-01,3.439965755935249225e-01,7.681488763693755661e-01,4.042288135158607076e-01,4.665851497987706376e-01,7.390459743147304028e-02,1.879428392157456162e-02,3.048376392824085901e-01,9.098118125547285384e-01
9.434314315133983664e-01,4.878958524420440312e-01,2.606599190162409707e-01,6.487035801066750595e-01,3.841391934106740402e-01,7.269221561924203989e-01,1.816709877088703573e-01,5.668400459797349189e-01,9.608723863123410647e-01,3.576296446422270181e-01,8.563560855727500032e-01,2.674765185564911274e-01,7.825229960179798105e-01,2.590903579223042819e-01,5.674628236980437945e-01,1.285348361929549155e-01,1.965343337466113338e-01,2.442952660868576986e-01,9.049970443794391750e-01,4.633671179645275640e-01,5.571366022041767119e-01,4.810130329582302799e-01,7.023450696657849157e-01,6.922690470687724584e-01,7.602453579386159177e-01,4.248456131486633147e-01,9.117435455567312053e-01,1.938570062138037509e-01,4.218337705346157929e-01,4.425726007856661814e-01,6.764490845811130804e-01,4.789937281113362255e-01,8.679383547988590575e-01,1.405179039911227390e-01,5.883925403656723452e-01,8.814078897556105741e-01,7.892481243124649382e-01,4.176924877723895424e-01,5.284125330704214640e-01,2.876248460006400887e-01,9.531732228461962109e-01,1.068960598610932955e-01,1.074110486286740107e-01,7.877291862555876323e-01,8.572111570324070229e-02,4.247382039767471085e-01,9.115093757169474564e-01,3.993519861566453555e-01,1.891278100071525081e-02,6.422745799909856945e-02,1.711711440989577282e-01,4.414158929761565764e-01,9.020790360507119354e-01,2.229197310246733288e-03,9.707261577158480259e-01,1.583622495627468041e-02,5.972752972760624335e-01,5.724525591953155690e-02,9.288285121286147250e-01,7.726764045898371069e-02,5.666391531710108787e-01,2.125132537039542413e-01,5.205314476380495936e-02,2.282141751673364416e-01,8.505378495428095320e-03,3.743913333463185777e-01,7.756985607295922014e-01,9.371586550734565257e-01,3.961480858386924320e-01,5.225368456613996848e-01,3.649471316544332655e-01,2.086060525349555661e-01,9.680711848734626646e-01,3.558894847590867716e-01,2.998690319075528743e-01,2.556855356160442350e-01,9.058563766224184688e-01,4.615225976368323435e-01,7.833090688879074115e-02,9.114243967746071817e-02,9.636632729732222957e-01,8.881101139643420295e-01,8.309729383722264107e-01,8.519861674236842708e-01,3.772179004941675906e-01,7.695672376544769877e-01,1.915196152922106210e-01,6.904611580242030477e-01,1.761222412821037420e-01,3.033314397935694684e-01,4.167533249508132975e-01,6.906949770221892937e-01,7.985185317386058745e-01,5.796618211157703593e-01,5.903743973022476110e-01,5.713069893412593414e-01,2.292102376321656365e-01,5.462869182350467145e-01,9.623982601900736844e-01,9.010609815756076557e-01
1.703384216221405234e-01,6.948442846787098448e-01,5.543648434064877284e-01,4.560212866254973463e-01,5.023419209040509426e-01,8.778085838137933417e-01,4.311751807312358409e-02,7.878598801225528137e-01,4.832396003030233755e-01,2.860667688263667241e-01,6.756526738068791005e-01,7.099850977432232702e-01,1.187933813303354569e-01,1.947321087467057676e-01,3.657638506674368850e-01,3.430059622610149850e-01,8.224427312318615124e-01,3.512777057377549639e-01,5.948478089586413109e-01,8.062981602910276324e-01,3.166846298738168475e-02,6.481664417388677268e-01,2.487512253860583167e-01,6.378520909072211698e-01,3.752949177036661865e-01,4.692457928658910760e-04,7.742765452524298375e-01,4.806544133353015669e-01,6.568279209078422554e-01,9.498040725309053744e-01,5.916777219498018381e-01,5.950228865334824535e-01,8.275125252182170543e-01,1.737709648456901013e-01,6.950786373550619235e-01,8.392830912474390503e-01,7.295421298448001579e-01,9.041186883844025690e-01,5.436426349298808525e-01,1.858913405222512027e-01,5.984290791405859622e-01,9.345182359826872398e-01,7.763529392380852379e-02,8.413868244931693718e-01,3.689709072606094376e-01,8.265411144040815117e-01,1.130731176684500738e-01,7.396665983499427499e-01,9.108213904114506043e-01,8.424792617722329791e-01,6.016852446325700043e-01,2.526178057996879556e-01,5.260978633237574087e-01,1.820846260201169908e-01,3.444666928820865337e-01,1.620201790171327261e-01,2.646169573293777333e-03,2.461048987029416102e-01,7.818309436993802208e-01,4.597678963695883692e-01,8.558724112495523784e-01,6.055795914236922206e-01,6.776003792924235603e-01,2.881212664010368574e-02,9.077086167868897437e-02,5.200435786258070792e-01,3.456295884466846768e-01,5.381113369599413998e-01,5.869870260693537123e-01,8.898431792301577659e-01,9.570806514103056273e-01,6.613326324221854291e-01,6.283763131798764112e-01,5.906958740748633474e-01,9.961637357772520351e-01,1.508625871519659878e-01,8.425541094102828588e-02,1.572729070025983278e-01,7.184034959171181622e-01,6.922471125518794288e-01,2.313990231465925529e-01,6.441777655138192227e-02,2.892311074349408484e-01,3.115766284668961550e-01,9.297113625758354205e-01,1.215835104963028934e-01,4.362895449205910214e-01,8.566150612502632100e-02,1.762865514461792182e-01,3.627841120951591503e-01,1.835842520679813461e-01,6.795352843110157304e-01,1.425314534123026666e-01,3.389495564927094140e-01,4.714897890360595367e-01,2.112132258276665508e-01,9.149969454555915149e-01,3.419194065076673894e-01,1.292606651191653411e-01,4.653050276824796105e-01
2.387544080809664848e-01,2.479478413215109311e-01,2.019611058973538320e-01,7.118479717472867563e-01,7.866178535805867789e-01,1.595856807626371276e-01,2.682328733433481105e-02,6.901618239580434855e-01,7.618019434969611758e-01,7.403515563870803895e-01,6.297832702670169702e-02,5.393958043288038517e-01,5.729809767965071687e-01,6.252828875806657472e-01,7.727733279087208862e-01,5.388257048059185150e-01,5.496763319347076626e-01,1.019874246445263699e-01,7.496395326695315386e-01,9.180396071402288083e-01,2.900080873826871297e-03,2.743352099773732622e-02,2.430193075261639635e-01,8.617364298481288154e-01,5.217524353949709592e-01,1.455885891846074864e-01,4.099547665194981372e-01,5.766396725797248157e-01,4.509265122140231341e-01,5.956769387127001103e-01,4.642209926859960367e-01,4.171355109644225845e-02,6.784435612767919510e-01,4.985500421965098905e-01,3.047245027209485313e-01,9.852472221202382974e-01,8.898632769398756581e-01,9.428046483719448867e-01,3.410771829954393208e-01,6.704519475701209430e-01,2.105893680395152234e-01,6.562569332858814164e-02,4.749585682329798830e-01,4.299468376581567775e-01,8.912687349011225724e-01,3.798940003664877940e-01,4.953453851344225001e-02,2.316052250980540350e-01,7.567220222306131339e-01,2.984886129534531918e-01,3.736859181083618253e-01,6.263327331804615650e-01,9.826666982548775131e-01,6.258979886922512170e-01,3.885736518826017338e-01,2.296266327130327412e-01,7.489552689379034289e-01,3.571024934193596234e-01,8.186818953119678888e-02,3.849858323057281373e-01,3.478420783746553058e-01,3.208040915865086884e-01,2.883312104524911046e-01,5.765332055798207955e-01,6.223270121508397423e-01,7.094985352366142140e-01,1.978408974102414675e-01,2.647789515495235779e-02,7.174970700326458450e-01,3.145093688885197691e-01,6.634357199274054651e-02,6.584844158897511512e-01,2.813371371205009019e-01,6.261130593345389794e-01,1.825686921847424760e-01,9.253476007452926533e-01,1.075970404050676787e-01,6.682463281173124381e-01,6.465568595525061912e-01,9.367008936013354603e-01,7.307578421261431423e-01,2.024736896380895379e-01,2.634150602499754079e-01,6.370332120490372896e-01,6.960946268884440347e-01,2.204600788425757907e-01,6.505642998439763458e-01,1.125504169267297350e-01,9.336764158086704457e-01,4.639483451966903704e-01,2.985175755407767362e-01,2.299344644014743588e-01,1.284554198554079818e-01,8.442902447052498260e-01,2.947455477118958722e-01,8.160866596441984644e-02,4.280933287229782280e-01,5.076631642056380622e-01,7.902785332448859501e-01,5.098596041887695218e-01
8.228875469076635252e-01,5.855632948410131045e-01,1.495912776114964871e-01,5.367223077774619933e-01,3.058634274166948108e-01,6.880786348959506693e-01,4.820709994626006800e-01,9.245281096196944493e-02,3.452479273170002694e-01,6.705386376235299428e-01,5.928877935595701087e-01,8.699546261755032317e-01,8.886119777391967567e-01,1.539887521902062462e-01,1.028889720164637422e-01,1.379094042393780306e-02,8.351922336887536158e-01,5.267659607912346109e-01,2.303988563085129782e-01,6.169599188141560164e-01,4.498946606422333794e-01,7.654925157208460895e-01,5.012826552644773503e-01,4.044604590868647875e-01,3.974034339366194768e-01,6.392483037550833469e-02,4.984350461202463611e-01,3.891986951567237840e-01,7.730971490093385690e-02,4.557267513036094009e-01,5.279871983825149551e-01,7.117752390981820776e-01,9.128770118084856833e-01,1.946392503633961324e-01,6.803308471953907199e-01,7.128815821854281864e-01,9.066647499315907410e-01,9.993897260977531172e-01,3.966243535572877565e-01,4.647028527938437126e-01,7.146938875865838092e-02,1.659476415875416055e-02,4.054702137675836315e-02,9.404742103091925376e-01,8.548927838459596806e-01,9.069034594976730368e-01,5.355915922356034864e-01,1.183759356336773205e-01,1.069989144783457524e-01,3.849269750390873490e-01,6.669580875154411670e-01,1.283195294978323187e-01,3.138929149007367858e-01,5.110734141523710639e-01,4.659044586949280253e-01,5.514913414641796630e-01,9.850115370887142507e-01,8.015083774365883151e-03,2.825791832760182754e-01,4.314706744068477207e-01,5.445318820625276723e-01,6.773754025061679007e-01,8.788467375548003613e-02,5.620945658335734230e-01,6.697464632783968197e-01,2.063743587615269881e-01,8.251164506349438765e-01,7.306678077177192199e-01,7.711480665543124502e-02,2.238279809912054885e-01,8.144282108331730718e-01,6.318567326605631918e-01,5.936189802939452198e-01,1.835729604100563295e-01,2.710591357917724320e-01,8.959195479860865285e-01,9.376036153809040874e-01,8.865310927189401502e-01,8.369234565544635407e-01,6.166731095587250078e-01,7.690670239887520410e-02,4.167382428666246419e-01,1.005528310427339367e-01,3.492625623615365216e-01,9.143771936216749108e-02,1.311960596205475893e-01,6.427557200304837570e-01,7.709431949871818901e-01,5.668699293481478385e-01,8.793481449166876684e-01,7.374552838604581106e-01,5.326105482951850600e-01,1.837702183536427114e-02,3.350042752130690804e-01,2.730466564782970673e-01,5.955918626717835451e-01,3.773583803942889281e-01,5.904836090087485223e-01,1.540847075421892809e-01,5.688057419380553315e-01
4.187852049747955441e-01,9.941851575542651753e-01,1.409238870579351266e-01,5.469729700792307359e-01,7.280776736722465170e-01,4.706664086757399446e-01,7.991694281031658242e-01,5.001397587704042857e-01,7.629417150065931352e-01,9.688378324722946022e-02,6.246265417530305619e-02,3.255290277289896173e-01,9.967543456401731783e-01,6.640344006711716984e-01,3.745723092510587771e-01,4.081041820713742219e-01,9.663094685373105897e-01,2.478508493245389355e-01,5.157500866469155731e-03,3.572292366277767250e-01,7.745763773115729167e-01,1.168017442640074677e-01,3.824096924285559362e-01,4.669013706690261500e-01,7.750127159217651274e-01,7.317919766063042397e-01,7.822303589343261310e-01,9.269219056616883057e-01,8.833787542463013009e-01,3.096944549585234352e-02,3.113239237247100721e-01,5.704444512820183721e-01,6.993376634144835569e-01,9.311508061012763182e-01,5.132109990840891811e-01,4.229048810320240603e-01,7.144135510741683737e-01,6.252664192056143211e-01,4.760404514911374951e-01,2.591593412174952871e-01,1.444539381637848230e-01,7.087887637392340512e-01,3.349323828338389708e-01,8.513996055433338261e-01,4.369310297509609864e-02,1.221209400554343905e-01,9.918881818628502156e-01,8.816272796643020992e-02,6.648991950178934074e-01,8.487887821645557773e-01,8.768802194840487063e-01,4.900072221774169900e-01,9.432037552136481873e-01,4.831375286557196835e-01,3.631176559884319310e-01,8.999971467800189640e-01,5.951383971477861579e-01,8.423954332429506309e-02,8.432110336377646176e-01,7.215345507832132688e-01,3.779753506438525701e-01,4.331132228711020993e-01,5.690075609739039253e-01,8.867614719604716145e-01,4.949887007817851403e-01,9.050972833929210593e-01,1.518448019591334130e-01,5.390645683123271859e-01,3.715284826141009855e-01,3.980875791778911710e-01,1.133998580600418249e-01,2.412546707554232839e-01,9.231047583538047885e-01,5.190448824908363568e-01,7.505964554515975884e-01,8.656355019979405929e-01,4.612916008425707037e-01,2.308506832834154032e-01,2.686998900083389374e-01,2.720520420069865164e-01,6.908352985882809660e-01,5.995893556881375375e-01,6.309004557681692216e-01,6.586585217106318835e-01,8.916742344753605387e-01,1.354925534292075184e-01,4.793806481649116602e-01,5.418259284557185307e-01,7.895647360262589842e-01,1.941001153845545169e-01,1.838963824013366555e-01,2.856117192503284663e-01,4.044296067924875171e-01,6.656944265272322081e-01,7.634435629224414210e-01,1.438998493543304225e-01,4.564053766311176874e-01,6.171034337982277407e-01,8.505450824928273423e-01,4.592184826731567915e-01
6.022103076219655904e-01,6.989236700617067477e-01,6.318483607645635214e-01,3.146117429039873015e-01,2.296829900800507751e-01,4.838664741338397635e-01,4.885748422725136875e-01,9.439580836374755757e-01,6.270785867092615318e-01,5.947214990918543442e-01,5.921625025046168833e-01,9.739016423081758855e-01,9.984895780780043140e-01,5.176195707235153876e-02,8.122539823927599212e-02,7.261070834214340408e-01,1.054433557040312941e-02,1.391921062140082377e-01,7.164393797927777197e-01,3.431510327831657214e-01,6.198297834308535981e-01,4.023408952562935736e-01,4.034468368235377689e-01,4.961496245618056689e-01,3.358855105058672352e-01,8.400471165952017039e-02,2.854016718781097195e-01,5.975197217608688716e-01,8.537660920543185261e-01,9.096186976024711601e-02,3.966915236857748717e-01,3.809214250884651598e-02,1.630640098631451762e-01,4.894551353883193068e-01,4.366670346093302069e-01,8.283264904063164513e-01,7.178914421583065808e-01,7.854725614596381744e-01,8.921211091481018318e-02,5.917657064588782712e-01,8.795665790919917626e-01,1.597319593586606912e-01,3.520952757560675828e-01,5.026214622594825654e-01,6.074481937951718979e-01,7.011918550098850123e-01,4.316753118366971620e-01,9.779507652104023618e-01,9.514360072173636551e-01,5.047340251119528665e-01,2.169045370550116703e-01,7.066778385379101080e-01,2.851331256322076069e-01,9.780690505447594552e-01,5.563853033790168157e-01,8.056024539442683263e-01,1.058669532648707223e-01,3.902965001391824895e-01,7.308650776979858099e-01,8.151367862220870730e-01,1.896269900243651163e-01,4.897196988598214729e-01,2.567002035314935871e-02,2.599360547597218130e-01,5.095329227860286858e-01,1.409680638698213029e-01,2.594560764266073960e-02,7.843993977081995528e-01,9.889993827575880303e-01,7.812522038338318708e-01,1.143413478736686750e-01,4.700932860872759633e-01,1.459938589101521522e-01,7.542515479125366795e-02,2.354049799148930644e-01,5.590857150838698386e-01,9.813847350433890782e-01,7.905815805470128854e-01,8.727618085239831069e-01,9.811272650782633109e-01,4.849139862439066917e-03,8.601378506996255613e-01,1.258775448828663990e-01,6.699050583006460613e-01,5.482324255268633539e-02,2.623495436342782039e-01,5.988531827931740104e-01,8.481494292038993521e-01,4.053361755451379000e-02,9.418679335159982902e-01,7.129469867544289130e-01,9.456651978461164676e-01,3.238940043355669207e-01,3.932826848419550547e-01,7.200179406908511215e-01,8.726834205217000040e-01,3.404620728778998684e-01,4.307695675926860313e-01,4.744209682995192967e-02,9.270236549018786576e-01
8.962646049578570917e-02,6.684545380306468054e-01,6.232763645555600140e-01,3.719101141703542446e-01,7.527760473922066042e-01,5.874010796484876451e-01,8.208252729694706096e-01,1.701580566551723628e-01,5.680925123878945993e-01,9.302241633701183732e-01,2.221720776395589292e-01,6.080071350848866851e-01,2.728512655622159500e-01,6.220175081324447186e-01,1.935598434667594736e-01,2.719242980853751046e-01,1.500808903709469622e-01,6.997903360898205527e-01,1.696762310726710465e-01,1.280880105131142477e-01,5.377960399161911820e-01,4.573395815806917675e-01,6.700143929274249288e-01,8.329346854688921553e-01,6.594004009755283224e-01,4.368988304145049462e-01,2.884149120714205594e-01,9.495609615333000519e-02,5.063754625210650229e-01,9.084175891170459538e-01,6.616725568244751221e-01,9.098133673388254516e-01,2.750339172764413309e-01,8.387637455606113956e-01,4.269708534126895882e-01,6.436231534205556493e-01,7.570374943384063915e-01,1.321053929308771968e-01,9.166164555946182402e-01,6.118855726983427612e-01,9.208231129436422746e-01,4.285425363155126455e-01,7.966198560094189807e-01,5.611291936867632835e-01,2.478296046081029935e-01,3.210782966246426007e-01,8.510338228794963600e-01,5.230358283935472308e-01,2.728504854779411071e-01,2.613807762094956244e-01,6.239136399732601035e-01,9.570205373815435790e-01,5.325389277741409133e-01,1.102872615004342194e-01,2.621521323873250431e-01,3.258486054241742647e-01,9.823744173749394681e-01,4.739839447364703195e-01,9.193789562099576873e-01,9.039943933554542843e-01,2.388726040308705167e-01,8.897091511352225313e-01,5.108087752528331915e-01,8.402905664263937702e-03,9.183422414706180481e-01,8.657303204484690928e-01,1.593525134614647287e-01,2.342719530429997477e-01,9.323894835236444800e-01,9.741514855000654727e-01,7.942757243355906827e-01,9.533960617498095091e-01,3.878361657018692954e-01,6.180188462013562756e-01,1.897446733017641440e-01,3.286618804720753406e-01,3.712090376919987555e-01,5.727687110227530631e-03,7.963078491886524946e-01,6.628346526106145831e-01,4.604879220256208328e-03,5.157889727459170626e-01,3.710961210317557102e-01,4.385986717419436687e-01,5.385503195650742647e-02,4.372796072370510601e-01,7.309255375839415203e-01,9.802404669518690605e-01,4.210144927360908174e-01,7.647438092510798757e-01,3.940293038272846271e-02,5.701707270114122483e-01,1.309268411800991183e-01,5.518388102659755878e-01,1.566091515395956479e-01,4.678684042767542461e-01,7.603533149566782390e-01,6.014516604701277691e-01,8.693018356660905388e-01,2.759884054096111150e-01
